RefID,Author(s),Experiment Number,CONTROL,Pollutant Class,Pollutant,Response type,Coral age class,Current genus name,Current species name,Colony form,Other forms/morphologies,Coral surface direction,Ocean,Ecoregion number,Study location,Study site,Study type,Flow characteristics,Light characteristics,Other sample characteristics,Stressor description,Application level,Application level Unit of measurement (UoM),level converted to ug/L,exposure duration in days,recovery duration in days,exposure frequency,exposure notes,Response type,Standardized response level,Standardized SE,Standardized SD,Standardized UoM,Response level,Response UoM,Average type,N for computing average,N UoM,"Lower error bound, if taken from Figure","Upper error bound, if taken from Figure",Lower error estimate (= response level - lower error bound),Upper error estimate (= upper error bound - response level),Error type,"Time to response, numeric","Time to response, UoM","Duration of response, numeric","Duration of response, UoM",Source of data,Data extractor initials,Date of completion,Additional notes on study,QAQC notes
"2,4-D-02",Sabdono et al. 1998,6,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",19.3,ppm,19300,0.083,0,constant,,colony survival,100,,n/r,% colonies survived,0,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,2,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,6,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",26.83,ppm,26830,0.083,0,constant,,colony survival,100,,n/r,% colonies survived,0,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,2,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,6,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",37.27,ppm,37270,0.083,0,constant,,colony survival,90,,n/r,% colonies survived,10,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,2,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,6,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",51.79,ppm,51790,0.083,0,constant,,colony survival,50,,n/r,% colonies survived,50,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,2,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,6,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",71.97,ppm,71970,0.083,0,constant,,colony survival,30,,n/r,% colonies survived,70,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,2,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,6,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",100,ppm,100000,0.083,0,constant,,colony survival,20,,n/r,% colonies survived,80,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,2,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,7,1,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",0,ppm,0,1.000,0,constant,,colony survival,100,,n/r,% colonies survived,0,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,24,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,7,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",13.89,ppm,13890,1.000,0,constant,,colony survival,100,,n/r,% colonies survived,0,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,24,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,7,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",19.3,ppm,19300,1.000,0,constant,,colony survival,30,,n/r,% colonies survived,70,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,24,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,7,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",26.83,ppm,26830,1.000,0,constant,,colony survival,30,,n/r,% colonies survived,70,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,24,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,7,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",37.27,ppm,37270,1.000,0,constant,,colony survival,20,,n/r,% colonies survived,80,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,24,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,7,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",51.79,ppm,51790,1.000,0,constant,,colony survival,0,,n/r,% colonies survived,100,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,24,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,7,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",71.97,ppm,71970,1.000,0,constant,,colony survival,0,,n/r,% colonies survived,100,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,24,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,7,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",100,ppm,100000,1.000,0,constant,,colony survival,0,,n/r,% colonies survived,100,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,24,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,8,1,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",0,ppm,0,0.167,0,constant,,colony survival,100,,n/r,% colonies survived,0,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,4,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,8,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",13.89,ppm,13890,0.167,0,constant,,colony survival,100,,n/r,% colonies survived,0,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,4,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,8,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",19.3,ppm,19300,0.167,0,constant,,colony survival,100,,n/r,% colonies survived,0,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,4,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,8,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",26.83,ppm,26830,0.167,0,constant,,colony survival,90,,n/r,% colonies survived,10,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,4,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,8,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",37.27,ppm,37270,0.167,0,constant,,colony survival,70,,n/r,% colonies survived,30,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,4,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,8,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",51.79,ppm,51790,0.167,0,constant,,colony survival,30,,n/r,% colonies survived,70,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,4,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,8,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",71.97,ppm,71970,0.167,0,constant,,colony survival,20,,n/r,% colonies survived,80,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,4,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,8,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",100,ppm,100000,0.167,0,constant,,colony survival,0,,n/r,% colonies survived,100,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,4,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,9,1,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",0,ppm,0,2.000,0,constant,,colony survival,100,,n/r,% colonies survived,0,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,48,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,9,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",13.89,ppm,13890,2.000,0,constant,,colony survival,100,,n/r,% colonies survived,0,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,48,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,9,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",19.3,ppm,19300,2.000,0,constant,,colony survival,20,,n/r,% colonies survived,80,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,48,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,9,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",26.83,ppm,26830,2.000,0,constant,,colony survival,10,,n/r,% colonies survived,90,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,48,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,9,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",37.27,ppm,37270,2.000,0,constant,,colony survival,0,,n/r,% colonies survived,100,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,48,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,9,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",51.79,ppm,51790,2.000,0,constant,,colony survival,0,,n/r,% colonies survived,100,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,48,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,9,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",71.97,ppm,71970,2.000,0,constant,,colony survival,0,,n/r,% colonies survived,100,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,48,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
"2,4-D-02",Sabdono et al. 1998,9,0,Pesticide,"2,4-D",colony survival,adult,Galaxea,sp,n/r,NR,vertical,Indo-Pacific (e.g. Singapore),31,Java sea,laboratory,manipulative,none-aerated,NR,,"2,4-D",100,ppm,100000,2.000,0,constant,,colony survival,0,,n/r,% colonies survived,100,% of colonies that died,mean,10,nubbins (2 replicates of 5 each),n/r,n/r,n/r,n/r,n/r,48,hours,n/r,n/r,Table 3,ALB,8/6/20,"the only data from the first experiment was a table describing the visual health of coral, second experiment has survival and zooxanthellae data. they calcuated LC50 so that data is available as well",
